subject_code,subject_name,max_marks,credit,practical
SALB5503,ARBITRATION, CONCILIATION & ALTERNATIVE DISPUTE RESOLUTION SYSTEM (CLINICAL COURSEIII),100,5,True
SALB5504,ENVIRONMENTAL LAW,100,4,False
SALB5505,INTRODUCTION TO LAW, LEGAL SYSTEMS & LEGAL RESEARCH,100,2,False
SALB5601,CONSTITUTIONAL LAW II,100,4,False
SALB5602,FAMILYLAW II,100,4,False
SALB5603,LAW OF EVIDENCE,100,4,False
SALB5604,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY OF LAW),100,4,False
SALB5605,DISASTER MANAGEMENT,100,2,False
SALB5606,ACADEMIC WRITING,100,2,False
SALB5701,LABOUR LAW -I,100,4,False
SALB5702,CIVIL PROCEDURE CODE AND LIMITATION ACT,100,4,False
SALB5703,LAW OF CRIMES -I (IPC),100,4,False
SALB5704,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY OF LAW),100,4,False
SALB5705,DISASTER MANAGEMENT,100,2,False
SALB5706,ACADEMIC WRITING,100,2,False
SALB5801,COMPANY LAW,100,4,False
SALB5802,DRAFTING, PLEADING AND CONVEYANCE (CLINICAL COURSEI),100,5,True
SALB5803,ARBITRATION, CONCILIATION & ALTERNATIVE DISPUTE RESOLUTION SYSTEM (CLINICAL COURSEIII),100,5,True
SALB5804,ENVIRONMENTAL LAW,100,4,False
SALB5805,INTRODUCTION TO LAW, LEGAL SYSTEMS & LEGAL RESEARCH,100,2,False
SALB5901,PRINCIPLES OF TAXATION LAW,100,4,False
SALB5902,DRAFTING, PLEADING AND CONVEYANCE (CLINICAL COURSEI),100,5,True
SALB5903,ARBITRATION, CONCILIATION & ALTERNATIVE DISPUTE RESOLUTION SYSTEM (CLINICAL COURSEIII),100,5,True
SALB5904,ENVIRONMENTAL LAW,100,4,False
SALB5905,INTRODUCTION TO LAW, LEGAL SYSTEMS & LEGAL RESEARCH,100,2,False
SALB6001,CONSTITUTIONAL LAW II,100,4,False
SALB6002,FAMILYLAW II,100,4,False
SALB6003,LAW OF EVIDENCE,100,4,False
SALB6004,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY OF LAW),100,4,False
SALB6005,DISASTER MANAGEMENT,100,2,False
SALB6006,ACADEMIC WRITING,100,2,False
SALB6101,LABOUR LAW -I,100,4,False
SALB6102,CIVIL PROCEDURE CODE AND LIMITATION ACT,100,4,False
SALB6103,LAW OF CRIMES -I (IPC),100,4,False
SALB6104,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY OF LAW),100,4,False
SALB6105,DISASTER MANAGEMENT,100,2,False
SALB6106,ACADEMIC WRITING,100,2,False
SALB6201,COMPANY LAW,100,4,False
SALB6202,DRAFTING, PLEADING AND CONVEYANCE (CLINICAL COURSEI),100,5,True
SALB6203,ARBITRATION, CONCILIATION & ALTERNATIVE DISPUTE RESOLUTION SYSTEM (CLINICAL COURSEIII),100,5,True
SALB6204,ENVIRONMENTAL LAW,100,4,False
SALB6205,INTRODUCTION TO LAW, LEGAL SYSTEMS & LEGAL RESEARCH,100,2,False
SALB6301,PRINCIPLES OF TAXATION LAW,100,4,False
SALB6302,DRAFTING, PLEADING AND CONVEYANCE (CLINICAL COURSEI),100,5,True
SALB6303,ARBITRATION, CONCILIATION & ALTERNATIVE DISPUTE RESOLUTION SYSTEM (CLINICAL COURSEIII),100,5,True
SALB6304,ENVIRONMENTAL LAW,100,4,False
SALB6305,INTRODUCTION TO LAW, LEGAL SYSTEMS & LEGAL RESEARCH,100,2,False
SALB6401,CONSTITUTIONAL LAW II,100,4,False
SALB6402,FAMILYLAW II,100,4,False
SALB6403,LAW OF EVIDENCE,100,4,False
SALB6404,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY OF LAW),100,4,False
SALB6405,DISASTER MANAGEMENT,100,2,False
SALB6406,ACADEMIC WRITING,100,2,False
SALB6501,LABOUR LAW -I,100,4,False
SALB6502,CIVIL PROCEDURE CODE AND LIMITATION ACT,100,4,False
SALB6503,LAW OF CRIMES -I (IPC),100,4,False
SALB6504,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY OF LAW),100,4,False
SALB6505,DISASTER MANAGEMENT,100,2,False
SALB6506,ACADEMIC WRITING,100,2,False
SALB6601,COMPANY LAW,100,4,False
SALB6602,DRAFTING, PLEADING AND CONVEYANCE (CLINICAL COURSEI),100,5,True
SALB6603,ARBITRATION, CONCILIATION & ALTERNATIVE DISPUTE RESOLUTION SYSTEM (CLINICAL COURSEIII),100,5,True
SALB6604,ENVIRONMENTAL LAW,100,4,False
SALB6605,INTRODUCTION TO LAW, LEGAL SYSTEMS & LEGAL RESEARCH,100,2,False
SALB6701,PRINCIPLES OF TAXATION LAW,100,4,False
SALB6702,DRAFTING, PLEADING AND CONVEYANCE (CLINICAL COURSEI),100,5,True
SALB6703,ARBITRATION, CONCILIATION & ALTERNATIVE DISPUTE RESOLUTION SYSTEM (CLINICAL COURSEIII),100,5,True
SALB6704,ENVIRONMENTAL LAW,100,4,False
SALB6705,INTRODUCTION TO LAW, LEGAL SYSTEMS & LEGAL RESEARCH,100,2,False
SALB6801,CONSTITUTIONAL LAW II,100,4,False
SALB6802,FAMILYLAW II,100,4,False
SALB6803,LAW OF EVIDENCE,100,4,False
SALB6804,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY OF LAW),100,4,False
SALB6805,DISASTER MANAGEMENT,100,2,False
SALB6806,ACADEMIC WRITING,100,2,False
SALB6901,LABOUR LAW -I,100,4,False
SALB6902,CIVIL PROCEDURE CODE AND LIMITATION ACT,100,4,False
SALB6903,LAW OF CRIMES -I (IPC),100,4,False
SALB6904,JURISPRUDENCE (LEGAL METHOD, INDIAN LEGAL SYSTEM AND BASIC THEORY
Subject Code,Subject Name,Max Marks,Credit,Practical
SDEB1101,FUNDAMENTALS OF VISUAL ARTS,100,2,False
SDEB1102,ELEMENTS AND PRINCIPLES OF DESIGN,100,2,False
SDEB1103,SOCIETY CULTURE AND ENVIRONMENT,100,2,False
SDEB1104,CRAFTS AND DESIGNERS,100,2,False
SDEB1105,PERSONALITY DEVELOPMENT AND COMMUNICATION SKILL,100,2,False
SDEB2105,GRAPHICS,200,3,True
SDEB2106,BASIC DESIGN AND CRAFTS STUDIO,400,2,True
SDEB1201,PSYCHOLOGY OF DESIGN,100,2,False
SDEB1202,ANTHROPOMETRICS AND ERGONOMICS,100,2,False
SDEB1203,MATERIALS AND FINISHES,100,2,False
SDEB1204,COMMUNICATING DESIGN,100,2,False
SDEB1205,INTRODUCTION TO DESIGN,100,2,False
SDEB2205,MODEL MAKING STUDIO,200,2,True
SDEB2206,DESIGN PROCESS STUDIO,400,2,True
SDEB1301,INTERIOR SPACE PLANNING,100,2,False
SDEB1302,HISTORY OF INTERIORS I,100,2,False
SDEB1303,INTERIOR SERVICES I,100,2,False
SDEB1304,BASIC STRUCTURAL SYSTEMS,100,2,False
SDEB2301,MATERIALS AND CONSTRUCTION - I,200,4,True
SDEB2305,COMPUTER APPLICATIONS,100,2,True
SDEB2306,INTERIOR DESIGN STUDIO I,400,2,True
SDEB1401,CREATIVE THINKING PROCESS AND METHODS,100,2,False
SDEB1402,HISTORY OF INTERIORS II,100,2,False
SDEB1403,INTERIOR SERVICES II,100,2,False
SDEB1404,LIGHT IN INTERIORS,100,2,False
SDEB2401,MATERIALS AND CONSTRUCTION - II,200,4,True
SDEB2405,CARPENTRY WORKSHOP,200,2,True
SDEB2406,DESIGN PROCESS STUDIO,400,2,True
SDEB1501,VISUAL IDENTITY & BRANDING,100,2,False
SDEB1502,ESTIMATION & COSTING IN INTERIORS,100,2,False
SDEB1503,CONTEMPORARY INTERIORS,100,2,False
SDEB1504,SUSTAINABLE PRACTICES IN INTERIOR DESIGN,100,2,False
SDEB2505,WORKING DRAWING STUDIO,200,2,True
SDEB2506,INTERIOR DESIGN STUDIO - III,400,2,True
SDEB1601,PROFESSIONAL PRACTICE,100,2,False
SDEB1602,INTERIOR LANDSCAPE,100,2,False
SDEB1603,INTERIOR RESTORATION AND MAINTENENCE,100,2,False
SDEB1604,INTERIOR DESIGN MANAGEMENT,100,2,False
SDEB2605,PORTFOLIO DEVELOPEMENT,100,2,True
SDEB2606,INTERIOR DESIGN STUDIO IV,400,2,True
S102BPT,PRACTICAL TRAINING,600,25,True
SDEB1801,BUSINESS MANAGEMENT & ENTREPRENEURSHIP,100,2,False
S102BPROJ,CAPSTONE PROJECT,800,6,True
SDEB3501,INTERIOR PHOTOGRAPHY,100,2,False
SDEB3502,PRODUCT DESIGN,100,2,False
SDEB3503,TEXTILE IN INTERIORS,100,2,False
SDEB3504,RESIDENTIAL INTERIORS,100,2,False
SDEB3505,WORKPLACE INTERIORS,100,2,False
SDEB3601,SET DESIGN,100,2,False
SDEB3602,FURNITURE AND INTERIORS,100,2,False
SDEB3603,CODES, STANDARDS AND GUIDELINES,100,2,False
SDEB3604,RESIDENTIAL INTERIOR AND STYLING,100,2,False
SDEB3605,RETAIL INTERIORS,100,2,False
SDEB3801,INTERACTION DESIGN,100,2,False
SDEB3802,DIGITAL TECHNOLOGIES IN INTERIOR DESIGN,100,2,False
SDEB3803,INTERIOR STYLING AND FINISHES,100,2,False
SDEB3804,BUILDING AUTOMATION AND OFFICE INTERIORS,100,2,False
SDEB3805,SMART HOME,100,2,False
SARA3501,BIOMIMICRY,100,2,False
SARA3504,ENVIRONMENT AND PSYCHOLOGY,100,2,False
SARA3701,ART AND ARCHITECTURE,100,2,False
SARA3702,ARCHITECTURAL PHOTOGRAPHY AND JOURNALISM,100,2,False
SARA3904,FACILITIES PLANNING,100,2,False
SMTB1101,MATRICES AND CALCULUS,100,3,False
SPHB1101,PHYSICS,100,3,False
SAEB1101,INTRODUCTION TO AERONAUTICAL ENGINEERING,100,3,False
SMEB1102,ENGINEERING GRAPHICS AND DESIGN,100,3,False
S11BLH11,PROBLEM SOLVING TECHNIQUES USING C,100,4,True
SPHB2101,PHYSICS LAB,100,1,True
SMEB2101,COMPUTER AIDED DESIGN LAB,100,2,True
SMTB1201,ADVANCED CALCULUS AND STATISTICS,100,3,False
SHSB1101,TECHNICAL ENGLISH,100,3,False
SEEB1203,BASIC ELECTRICAL ENGINEERING,100,3,False
SCYB1101,CHEMISTRY,100,3,False
SMEB1201,ENGINEERING MECHANICS,100,3,False
SAEB1201,AIRCRAFT MATERIALS,100,3,False
SCYB2101,CHEMISTRY LAB,50,1,True
SMEB2201,WORKSHOP PRACTICE,100,2,True
SMTB1301,TRANSFORM TECHNIQUES AND COMPLEX ANALYSIS,100,3,False
SAEB1301,APPLIED THERMODYNAMICS,100,3,False
SAEB1302,AIRCRAFT FABRICATION TECHNOLOGY,100,3,False
SAEB1303,BASIC STRUCTURAL ANALYSIS OF AIRCRAFT STRUCTURES,100,3,False
S26BLH31,FLUID MECHANICS IN AERONAUTICAL ENGINEERING,100,4,True
SMTB1401,FOURIER SERIES AND NUMERICAL METHODS,100,3,False
SAEB1401,LOW SPEED AERODYNAMICS,100,3,False
S26BLH41,UNMANNED AERIAL SYSTEMS,100,4,True
SCSBDPRROJ,DESIGN THINKING AND INNOVATIONS,100,2,True
SAEB2301,SIMULATION LAB,100,2,True
SAEB2302,AIRCRAFT STRUCTURAL TESTING LAB,100,2,True
SAEB1501,AIRCRAFT PROPULSION,100,3,False
SAEB1502,AIRCRAFT STRUCTURES,100,3,False
SAEB1503,HIGH SPEED AERODYNAMICS,100,3,False
SAEB2401,AERODYNAMICS LAB,100,2,True
SAEB2402,FIXED WING DRONE LAB,100,2,True
SMTB1501,AIRCRAFT PERFORMANCE,100,3,False
SAEB1601,AIRCRAFT PERFORMANCE,100,3,False
SAEB1602,AEROSPACE PROPULSION,100,3,False
SAEB1603,FINITE ELEMENT METHODS FOR AIRCRAFT STRUCTURES,100,3,False
SAEB1701,HEAT TRANSFER TECHNIQUES,100,3,False
SAEB1702,AIRCRAFT COMPOSITE MATERIALS AND STRUCTURES,100,3,False
SAEB2502,PROPULSION LAB,100,1,True
SAEB2601,AIRCRAFT DESIGN PROJECT LAB,100,2,True
SAEB2701,AIRCRAFT COMPOSITE MATERIALS AND STRUCTURES,100,2,True
SAEB3001,AVIATION MANAGEMENT,100,3,False
SAEB3002,AIRFRAME MAINTENANCE AND REPAIR PRACTICES,100,3,False
SAEB3003,AIRPORT ENGINEERING,100,3,False
SAEB3004,HELICOPTER MAINTENANCE,100,3,False
SAEB3005,AIRCRAFT ENGINE MAINTENANCE AND REPAIR,100,3,False
SAEB3006,FATIGUE TESTING OF AIRCRAFT STRUCTURES,100,3,False
SAEB3007,ORBITAL MECHANICS,100,3,False
SAEB3008,MISSILE GUIDANCE NAVIGATION AND CONTROL,100,3,False
SAEB3009,COMPUTATIONAL FLUID DYNAMICS FOR AEROSPACE APPLICATION,100,3,False
SAEB3010,LAUNCH VEHICLES AND SPACECRAFT PROPULSION,100,3,False
SAEB3011,AEROSPACE INSTRUMENTATION AND SENSORS,100,3,False
SAEB3012,SMART MATERIALS FOR AEROSPACE STRUCTURES,100,3,False
SAEB3013,INDUSTRIAL AERODYNAMICS,100,3,False
SAEB3014,HYPERSONIC AERODYNAMICS,100,3,False
SAEB3015,EXPERIMENTAL AERODYNAMICS,100,3,False
SAEB3016,HELICOPTER AERODYNAMICS,100,3,False
SAEB3017,WIND TURBINE DESIGN THEORY,100,3,False
SAEB3018,BOUNDARY LAYER THEORY,100,3,False
SAEB3019,ADVANCE FLIGHT DYNAMICS,100,3,False
SAEB3020,LAUNCH VEHICLES AND SPACECRAFT PROPULSION,100,3,False
SAEB3021,MISSILE TECHNOLOGY,100,3,False
SAEB3022,FLIGHT VEHICLES GUIDANCE AND CONTROL,100,3,False
SAEB3023,MANNED SPACE MISSIONS,100,3,False
SAEB3024,CRYOGENIC ENGINEERING,100,3,False
SAEB3025,3D PRINTING TECHNOLOGIES,100,3,False
SAEB3026,AIRCRAFT DESIGN,100,3,False
SAEB3027,SPACE PROPULSION,100,3,False
SAEB3028,AIRCRAFT STABILITY AND CONTROL,100,3,False
SAEB3029,NON-DESTRUCTIVE TESTING IN AEROSPACE STRUCTURES,100,3,False
SAEB3030,PROPELLER BLADE THEORY,100,3,False
SAEB3031,VIBRATION AND AEROELASTICITY,100,3,False
SAEB3033,INDUSTRIAL TECHNIQUES,100,3,False
SAEB3034,ARTIFICIAL INTELLIGENCE IN AEROSPACE INDUSTRIES,100,3,False
SBAB4001,PRINCIPLES AND PRACTICES OF MANAGEMENT,100,3,False
S41BPB41,VENTURE CREATION,100,3,False
SMEB3037,ENTREPRENEURSHIP DEVELOPMENT,100,3,False
SHSB1101,TECHNICAL ENGLISH,100,3,False
SMTB1103,CALCULUS AND NUMERICAL METHODS,100,3,False
SPHB1101,PHYSICS,100,3,False
SEEB1101,ELECTRICAL AND ELECTRONICS ENGINEERING,100,3,False
S11BLH11,PROGRAMMING IN C,100,4,True
SPHB2101,PHYSICS LAB,50,1,True
SMTB1203,DISCRETE STRUCTURES,100,3,False
SCYB1101,CHEMISTRY,100,3,False
SCSB1231,DATA AND INFORMATION SCIENCE,100,3,False
SECB1102,FUNDAMENTALS OF DIGITAL SYSTEMS,100,3,False
S11BLH21,PROGRAMMING IN PYTHON,100,4,True
S731BLH22,DATA STRUCTURES AND ALGORITHMS,100,4,True
SCYB2101,CHEMISTRY LAB,50,1,True
SMTB1304,MATRICES AND LINEAR ALGEBRA,100,3,False
SCSB1301,COMPUTER ARCHITECTURE AND ORGANIZATION,100,3,False
SCSB1311,FOUNDATIONS OF ARTIFICIAL INTELLIGENCE,100,3,False
S731BLH32,MACHINE LEARNING ESSENTIALS,100,4,True
S12BLH31,PROGRAMMING IN JAVA,100,4,True
SCSB1303,THEORY OF COMPUTATION,100,3,False
SCSB1402,PROBABILITY AND STATISTICS,100,3,False
SCSB1401,OPERATING SYSTEMS AND UNIX,100,3,False
S11BLH41,DATABASE MANAGEMENT SYSTEMS,100,4,True
SCSB1411,INTRODUCTION TO IOT AND ROBOTICS,100,3,False
SCSB1312,DATA SCIENCE AND MACHINE LEARNING LAB,50,1,True
SCSB1403,DATABASE MANAGEMENT SYSTEMS LAB,50,1,True
SCSB1413,COMPUTER ORGANIZATION AND ARCHITECTURE LAB,50,1,True
SCSB1451,UNIX LAB,50,1,True
SCSB1501,DATA COMMUNICATION AND COMPUTER NETWORKS,100,3,False
SCSB1511,KNOWLEDGE REPRESENTATION AND REASONING,100,3,False
SCSB1513,HUMAN COMPUTER INTERACTION,100,3,False
SCSB1512,KNOWLEDGE REPRESENTATION AND REASONING LAB,50,1,True
SCSB1514,HUMAN COMPUTER INTERACTION LAB,50,1,True
S731BLH51,BIG DATA ANALYTICS FOR AI,100,4,True
SCSB1611,COMPUTATIONAL INTELLIGENCE,100,3,False
SCSB1612,PREDICTIVE AND ADVANCED ANALYTICS,100,3,False
SCSB1613,MACHINE LEARNING LAB,50,1,True
SCSB1614,BIG DATA ANALYTICS LAB,50,1,True
SCSB1651,DATA MINING LAB,50,1,True
SCSB1711,COMPUTER VISION,100,3,False
SCSB1712,COMPUTER VISION LAB,50,1,True
SCSB1713,DATA MINING AND PREDICTIVE MODELING,100,3,False
SCSB1714,SMART PRODUCT DEVELOPMENT,100,3,False
SCSB1652,DISTRIBUTED SYSTEMS AND SECURITY,100,3,False
SCSB1751,DEEP LEARNING AND COMPUTER VISION LAB,50,1,True
SCSB1752,MACHINE LEARNING AND DATAMINING LAB,50,1,True
SCSB1753,COMPUTER VISION LAB,50,1,True
SCSB1811,AI FOR GAMING,100,3,False
SCSB1812,AUGMENTED REALITY,100,3,False
SCSB1813,MATHEMATICS FOR INTELLIGENT SYSTEMS,100,3,False
SCSB1814,INTELLIGENT ROBOTS AND DRONE TECHNOLOGY,100,3,False
SCSB1815,AI IN HEALTHCARE,100,3,False
SCSB1851,AI FOR GAMING LAB,50,1,True
SCSB1852,AUGMENTED REALITY LAB,50,1,True
SCSB1853,ROBOTICS AND AUTOMATION LAB,50,1,True
SCSB1854,AI IN HEALTHCARE LAB,50,1,True
SCSB1816,COMPUTATIONAL INTELLIGENCE LAB,50,1,True
SCSB1911,NATURAL LANGUAGE PROCESSING,100,3,False
SCSB1912,DEEP LEARNING AND COMPUTER VISION LAB,50,1,True
SCSB1913,PREDICTIVE AND ADVANCED ANALYTICS,100,3,False
SCSB1914,MACHINE LEARNING LAB,50,1,True
SCSB2611,AI AND VISUALIZATION LAB,50,1,True
SCSB2711,AI AND VISUALIZATION LAB,50,1,True
SCSB3017,CYBER DIGITAL TWIN,100,3,False
SCSB3411,AI AND ETHICS,100,3,False
SCSB3037,COMPREHENSIVE LINUX,100,3,True
SCSB3038,COMPREHENSIVE LINUX LAB,50,1,True
SCSB3421,DISTRIBUTED SYSTEMS AND SECURITY,100,3,False
SCSB3451,INTERPRETABLE MACHINE LEARNING,100,3,False
SCSB3431,ARTIFICIAL NEURAL NETWORKS,100,3,False
SCSB3412,AUGMENTED REALITY LAB,50,1,True
SCSB3413,AI IN SPEECH PROCESSING,100,3,False
SCSB3414,INTELLIGENT EMBEDDED SYSTEMS,100,3,False
SCSB3415,INTRODUCTION TO VIRTUAL REALITY,100,3,False
SCSB3416,SOFT COMPUTING,100,3,False
SCSB3452,DISTRIBUTED SYSTEMS AND SECURITY LAB,50,1,True
SCSB3453,INTERPRETABLE MACHINE LEARNING LAB,50,1,True
SCSB3454,ARTIFICIAL NEURAL NETWORKS LAB,50,1,True
SCSB3461,QUANTUM COMPUTING,100,3,False
SCSB3462,FAULT TOLERANT SYSTEM,100,3,False
SCSB3642,INTELLIGENT ROBOTS AND DRONE TECHNOLOGY,100,3,False
SCSB3463,QUANTUM COMPUTING LAB,50,1,True
SCSB3464,FAULT TOLERANT SYSTEM LAB,50,1,True
SCSB3020,SOCIAL NETWORK ANALYSIS,100,3,False
SCSB3035,COGNITIVE SCIENCE,100,3,False
SCSB3849,ADVANCED DEEP LEARNING AND COMPUTER VISION,100,3,False
SCSB3811,REINFORCEMENT AND ENSEMBLE LEARNING,100,3,False
SCSB3812,STREAM ANALYTICS,100,3,False
SCSB3813,COMPUTATIONAL COMPLEXITY,100,3,False
SCSB3814,ROBOTICS AND AUTOMATION,100,3,False
SCSB3815,DEEP LEARNING LAB,50,1,True
SCSB3816,REINFORCEMENT AND ENSEMBLE LEARNING LAB,50,1,True
SCSB3851,STREAM ANALYTICS LAB,50,1,True
SCSB3852,COMPUTATIONAL COMPLEXITY LAB,50,1,True
SCSB3853,ROBOTICS AND AUTOMATION LAB,50,1,True
SCSB3817,MACHINE LEARNING TOOLS AND TECHNIQUES,100,3,False
SCSB3818,SECURITY IN AI,100,3,False
SCSB3819,DIGITAL IMAGE PROCESSING,100,3,False
SCSB3820,DIGITAL TRANSFORMATION AND FUTURE SOCIETIES,100,3,False
SCSB3821,MOBILE APPLICATION DEVELOPMENT,100,3,False
SCSB3822,KNOWLEDGE MANAGEMENT SYSTEMS,100,3,False
SCSB3854,MACHINE LEARNING TOOLS AND TECHNIQUES LAB,50,1,True
SCSB3855,SECURITY IN AI LAB,50,1,True
SCSB3856,DIGITAL IMAGE PROCESSING LAB,50,1,True
SCSB3857,KNOWLEDGE MANAGEMENT SYSTEMS LAB,50,1,True
SBAB4001,PRINCIPLES AND PRACTICES OF MANAGEMENT,100,3,False
S41BPB41,VENTURE CREATION,100,3,False
SCSB4006,SOFTWARE PROJECT MANAGEMENT,100,3,False
SHSB1101,TECHNICAL ENGLISH,100,3,False
SMTB1103,CALCULUS AND NUMERICAL METHODS,100,3,False
SPHB1101,PHYSICS,100,3,False
SEEB1101,ELECTRICAL AND ELECTRONICS ENGINEERING,100,3,False
S11BLH11,PROGRAMMING IN C,100,4,True
SPHB2101,PHYSICS LAB,100,1,True
SMTB1203,DISCRETE STRUCTURES,100,3,False
SCYB 1101,CHEMISTRY,100,3,False
SMEB1104,ENGINEERING GRAPHICS USING CAD,100,3,True
SMRB1102,FUNDAMENTALS OF ROBOTICS,100,3,False
S11BLH21,PROGRAMMING IN PYTHON,100,4,True
S731BLH22,DATA STRUCTURES AND ALGORITHMS,100,4,True
SCYB 2101,CHEMISTRY LAB,50,1,True
SMTB1304,MATRICES AND LINEAR ALGEBRA,100,3,False
SCSB1301,COMPUTER ARCHITECTURE AND ORGANIZATION,100,3,False
SISB4301,UNIVERSAL HUMAN VALUES,100,3,False
SCSB1303,THEORY OF COMPUTATION,100,3,False
SCSB1311,FOUNDATIONS OF ARTIFICIAL INTELLIGENCE,100,3,False
S19BLH32,ROBOT ACTUATORS,100,4,True
S13BLH32,SENSORS AND INTELLIGENT INSTRUMENTATION,100,4,True
SMTB1402,PROBABILITY AND STATISTICS,100,3,False
SCSB1401,OPERATING SYSTEMS AND UNIX,100,3,False
S11BLH 41,DATABASE MANAGEMENT SYSTEMS,100,4,True
S13BLH43,SOFTWARE ROBOT DESIGN,100,4,True
SCSB1431,DATA MINING AND DATA WAREHOUSING,100,3,False
SCSB1501,DATA COMMUNICATION AND COMPUTER NETWORKS,100,3,False
SECB1503,MACHINE LEARNING FOR ROBOTICS,100,3,False
SCSB1313,OBJECT ORIENTED PROGRAMMING,100,4,False
SCSB1411,COMPUTER GRAPHICS,100,4,True
SCSB1421,SOFTWARE ENGINEERING,100,4,False
SMTB1401,NUMERICAL METHODS,100,3,False
SCSB1433,DATABASE CONCEPTS,100,3,False
SCSB1441,DATA STRUCTURES,100,4,False
SCSB1451,COMPUTER NETWORKS,100,4,False
SCSB1461,CRYPTOGRAPHY AND NETWORK SECURITY,100,4,False
SCSB1471,SYSTEMS PROGRAMMING,100,4,False
SCSB1481,OPERATING SYSTEMS,100,4,False
SCSB1491,WEB TECHNOLOGIES,100,4,False
SCSB1503,MACHINE LEARNING,100,4,False
SCSB1511,WIRELESS COMMUNICATIONS,100,4,False
SCSB1521,MOBILE COMPUTING,100,4,False
SCSB1531,COMPILER DESIGN,100,4,False
SCSB1541,DISTRIBUTED SYSTEMS,100,4,False
SCSB1551,SOFTWARE TESTING,100,4,False
SCSB1601,COMPUTER ORGANIZATION AND ARCHITECTURE,100,4,False
SCSB1611,COMPUTATIONAL INTELLIGENCE,100,3,False
SCSB1621,DATA WAREHOUSING AND DATA MINING,100,4,False
SCSB1631,DATABASE MANAGEMENT SYSTEMS,100,4,False
SCSB1641,OBJECT ORIENTED ANALYSIS AND DESIGN,100,4,False
SCSB1651,ARTIFICIAL INTELLIGENCE,100,4,False
SCSB1661,SOFT COMPUTING,100,4,False
SCSB1671,INTERNET OF THINGS,100,4,False
SCSB1701,BIG DATA ANALYTICS,100,4,False
SCSB1711,CLOUD COMPUTING,100,4,False
SCSB1721,MOBILE APPLICATION DEVELOPMENT,100,4,True
SCSB1731,CYBER SECURITY,100,4,False
SCSB1741,INFORMATION RETRIEVAL,100,4,False
SCSB1751,E -COMMERCE,100,4,False
SCSB1801,DATA SCIENCE,100,4,False
SCSB1811,MACHINE LEARNING FOR DATA SCIENCE,100,4,False
SCSB1821,DATA VISUALIZATION,100,4,False
SCSB1831,DATA ENGINEERING,100,4,False
SCSB1841,DEEP LEARNING,100,4,False
SCSB1851,NATURAL LANGUAGE PROCESSING,100,4,False
SCSB1861,COMPUTER VISION,100,4,False
SCSB1871,BLOCKCHAIN TECHNOLOGY,100,4,False
SCSB1881,CYBER FORENSICS,100,4,False
SCSB1901,ADVANCED DATA ANALYTICS,100,4,False
SCSB1911,AI FOR GAMING,100,4,False
SCSB1921,AI FOR BUSINESS,100,4,False
SCSB1931,AI FOR HEALTHCARE,100,4,False
SCSB1941,AI FOR FINANCE,100,4,False
SCSB1951,AI FOR MARKETING,100,4,False
SCSB2001,AI FOR EDUCATION,100,4,False
SCSB2011,AI FOR ROBOTICS,100,4,False
SCSB2021,AI FOR SECURITY,100,4,False
SCSB2031,AI FOR IOT,100,4,False
SCSB2101,AI FOR AGRICULTURE,100,4,False
SCSB2111,AI FOR TRANSPORTATION,100,4,False
SCSB2121,AI FOR MANUFACTURING,100,4,False
SCSB2131,AI FOR ENERGY,100,4,False
SCSB2141,AI FOR ENVIRONMENT,100,4,False
SCSB3001,COMPUTER ARCHITECTURE,100,4,False
SCSB3002,DATA STRUCTURES,100,4,False
SCSB3003,ALGORITHMS,100,4,False
SCSB3004,OPERATING SYSTEMS,100,4,False
SCSB3005,CYBER PHYSICAL SYSTEMS,100,3,False
SCSB3006,NETWORK SECURITY,100,4,False
SCSB3007,DATABASE MANAGEMENT SYSTEMS,100,4,False
SCSB3008,CYBER FORENSICS AND INFORMATION SECURITY,100,3,False
SCSB3009,SOFTWARE ENGINEERING,100,4,False
SCSB3010,WEB TECHNOLOGIES,100,4,False
SCSB3011,MACHINE LEARNING,100,4,False
SCSB3012,DEEP LEARNING,100,4,False
SCSB3013,COMPUTER VISION,100,3,False
SCSB3014,NATURAL LANGUAGE PROCESSING,100,3,False
SCSB3015,DATA MINING AND DATA WAREHOUSING,100,4,False
SCSB3016,COMPUTATIONAL INTELLIGENCE,100,3,False
SCSB3017,HIGH PERFORMANCE COMPUTING,100,4,False
SCSB3018,DISTRIBUTED SYSTEMS,100,4,False
SCSB3019,MOBILE APPLICATION DEVELOPMENT,100,4,True
SCSB3020,CLOUD COMPUTING,100,4,False
SCSB3021,SOFTWARE PROJECT MANAGEMENT,100,4,False
SCSB3022,KNOWLEDGE MANAGEMENT SYSTEMS,100,3,False
SCSB3023,BIG DATA ANALYTICS,100,4,False
SCSB3024,APPLICATION OF MACHINE LEARNING IN INDUSTRIES,100,3,False
